title,Adventure,Animation,Science Fiction,TV Movie,Fantasy,Mystery,Crime,Western,Documentary,History,Thriller,Drama,Romance,Music,War,Horror,Family,Foreign,Comedy,Action
Lucy,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481
Fifty Shades of Grey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,4.893835192279086,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spy Kids 3-D: Game Over,3.790748439756134,0.0,3.790748439756134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.790748439756134,0.0,3.790748439756134,3.790748439756134
A Time to Kill,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,4.893835192279086,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cheaper by the Dozen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0
Lone Survivor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991,4.238185598447991,0.0,0.0,4.238185598447991,0.0,0.0,0.0,0.0,4.238185598447991
A League of Their Own,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0
The Conjuring 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0,0.0,0.0,0.0
The Social Network,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He's Just Not That Into You,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,4.893835192279086,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0
Scary Movie 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0
Scream 3,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0
Back to the Future Part III,4.238185598447991,0.0,4.238185598447991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991,0.0,4.238185598447991,0.0
Get Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0
Dracula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0
Julie & Julia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Talented Mr. Ripley,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,4.893835192279086,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dumb and Dumber To,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0
Eight Below,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0
The Intern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0
Ride Along 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,5.993699553179481
The Last of the Mohicans,3.4604640504699136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4604640504699136,0.0,3.4604640504699136,3.4604640504699136,0.0,3.4604640504699136,0.0,0.0,0.0,0.0,3.4604640504699136
Ray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0
Sin City,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086
Vantage Point,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991,0.0,0.0,0.0,4.238185598447991,4.238185598447991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991
"I Love You, Man",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0
Shallow Hal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,4.893835192279086,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Big Momma's House 2,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0
The Mexican,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991,0.0,0.0,0.0,0.0,0.0,4.238185598447991,0.0,0.0,0.0,0.0,0.0,4.238185598447991,4.238185598447991
17 Again,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0
The Other Woman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0
The Final Destination,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0
Bridge of Spies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Behind Enemy Lines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991,4.238185598447991,0.0,0.0,4.238185598447991,0.0,0.0,0.0,0.0,4.238185598447991
Get Him to the Greek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0
Shall We Dance?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,4.893835192279086,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0
Small Soldiers,3.790748439756134,0.0,3.790748439756134,0.0,3.790748439756134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.790748439756134,3.790748439756134
Spawn,3.4604640504699136,0.0,3.4604640504699136,0.0,3.4604640504699136,0.0,0.0,0.0,0.0,0.0,3.4604640504699136,0.0,0.0,0.0,0.0,3.4604640504699136,0.0,0.0,0.0,3.4604640504699136
The Count of Monte Cristo,4.238185598447991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991,4.238185598447991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991
The Lincoln Lawyer,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,4.893835192279086,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086
The Prestige,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,4.893835192279086,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Horrible Bosses 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0
Escape from Planet Earth,3.790748439756134,3.790748439756134,3.790748439756134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.790748439756134,0.0,3.790748439756134,0.0
Apocalypto,4.238185598447991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991,4.238185598447991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991
The Living Daylights,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086
Predators,4.238185598447991,0.0,4.238185598447991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991
Legal Eagles,0.0,0.0,0.0,0.0,0.0,0.0,3.790748439756134,0.0,0.0,0.0,3.790748439756134,3.790748439756134,3.790748439756134,0.0,0.0,0.0,0.0,0.0,3.790748439756134,0.0
Secret Window,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Lake House,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,4.893835192279086,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Skeleton Key,0.0,0.0,0.0,0.0,0.0,4.238185598447991,0.0,0.0,0.0,0.0,4.238185598447991,4.238185598447991,0.0,0.0,0.0,4.238185598447991,0.0,0.0,0.0,0.0
The Odd Life of Timothy Green,0.0,0.0,0.0,0.0,4.238185598447991,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991,0.0,0.0,0.0,0.0,4.238185598447991,0.0,4.238185598447991,0.0
Made of Honor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0
Jersey Boys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0
The Rainmaker,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,4.893835192279086,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gothika,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0
Amistad,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,4.893835192279086,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Medicine Man,8.476371196895983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aliens vs Predator: Requiem,0.0,0.0,3.790748439756134,0.0,3.790748439756134,0.0,0.0,0.0,0.0,0.0,3.790748439756134,0.0,0.0,0.0,0.0,3.790748439756134,0.0,0.0,0.0,3.790748439756134
Ri¢hie Ri¢h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,5.993699553179481,0.0
Autumn in New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Music and Lyrics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,4.893835192279086,0.0,0.0,0.0,0.0,4.893835192279086,0.0
Paul,4.893835192279086,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0
The Guilt Trip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0
Scream 4,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0
8MM,0.0,0.0,0.0,0.0,0.0,4.893835192279086,4.893835192279086,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Doors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0
Sex Tape,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0
Hanging Up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0
Final Destination 5,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0
Mickey Blue Eyes,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0
Pay It Forward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fever Pitch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,4.893835192279086,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0
Drillbit Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0
A Million Ways to Die in the West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0
The Shadow,3.790748439756134,0.0,3.790748439756134,0.0,3.790748439756134,0.0,0.0,0.0,0.0,0.0,3.790748439756134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.790748439756134
Extremely Loud & Incredibly Close,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morning Glory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,4.893835192279086,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0
Get Rich or Die Tryin',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Art of War,4.893835192279086,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086
Rent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bless the Child,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991,0.0,0.0,0.0,4.238185598447991,4.238185598447991,0.0,0.0,0.0,4.238185598447991,0.0,0.0,0.0,0.0
The Out-of-Towners,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0
The Island of Dr. Moreau,0.0,0.0,4.893835192279086,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0
The Musketeer,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086
The Other Boleyn Girl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sweet November,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Reaping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0,0.0,0.0,0.0
Mean Streets,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renaissance Man,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,5.993699553179481,0.0
Colombiana,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991,0.0,0.0,0.0,4.238185598447991,4.238185598447991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991
Quest for Camelot,0.0,3.790748439756134,0.0,0.0,3.790748439756134,0.0,0.0,0.0,0.0,0.0,0.0,3.790748439756134,3.790748439756134,0.0,0.0,0.0,3.790748439756134,0.0,0.0,0.0
City By The Sea,0.0,0.0,0.0,0.0,0.0,4.893835192279086,4.893835192279086,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
At First Sight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Torque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983
City Hall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Showgirls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marie Antoinette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiss of Death,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991,0.0,0.0,0.0,4.238185598447991,4.238185598447991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991
Get Carter,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991,0.0,0.0,0.0,4.238185598447991,4.238185598447991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991
The Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ishtar,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,4.893835192279086
Fantastic Mr. Fox,4.238185598447991,4.238185598447991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991,0.0,4.238185598447991,0.0
Life or Something Like It,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,4.893835192279086,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0
Memoirs of an Invisible Man,0.0,0.0,4.893835192279086,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0
Amélie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0
New York Minute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0
Alfie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0
Big Miracle,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Deep End of the Ocean,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FearDotCom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0
Cirque du Freak: The Vampire's Assistant,4.238185598447991,0.0,0.0,0.0,4.238185598447991,0.0,0.0,0.0,0.0,0.0,4.238185598447991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991
Duplex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,4.893835192279086
Soul Men,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,5.993699553179481,0.0
Raise the Titanic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086
Universal Soldier: The Return,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481
Pandorum,0.0,0.0,3.790748439756134,0.0,0.0,3.790748439756134,0.0,0.0,0.0,0.0,3.790748439756134,0.0,0.0,0.0,0.0,3.790748439756134,0.0,0.0,0.0,3.790748439756134
Impostor,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086
Extreme Ops,4.238185598447991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991,4.238185598447991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991
Just Visiting,0.0,0.0,4.893835192279086,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0
Sunshine,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Thousand Words,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0
Delgo,3.4604640504699136,3.4604640504699136,3.4604640504699136,0.0,3.4604640504699136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4604640504699136,0.0,3.4604640504699136,0.0
The Gunman,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086
Stormbreaker,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,4.893835192279086
Disturbia,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,4.893835192279086,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hackers,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991,0.0,0.0,0.0,4.238185598447991,4.238185598447991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991
The Hunting Party,4.238185598447991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991,4.238185598447991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991
The Hudsucker Proxy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,0.0
The Warlords,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086
Nomad: The Warrior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,4.893835192279086
Snowpiercer,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086
A Monster in Paris,3.790748439756134,3.790748439756134,0.0,0.0,3.790748439756134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.790748439756134,0.0,3.790748439756134,0.0
The Last Shot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993699553179481,5.993699553179481
The Crow,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086
Baahubali: The Beginning,4.238185598447991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238185598447991,0.0,0.0,0.0,0.0,4.238185598447991,0.0,0.0,0.0,0.0,4.238185598447991
The Time Traveler's Wife,0.0,0.0,0.0,0.0,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,4.893835192279086,4.893835192279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Because I Said So,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,0.0
